,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ts_x,action,img_path,user_x_x,ts_y,action_y,user_x_y,lat,lon
6746,6746,6746,43398,1599312780,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599312780.jpeg,user01,1599312780.0,travel,user01,37.474847515,126.989761255
6747,6747,6747,43399,1599309660,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599309660.jpeg,user01,1599309660.0,travel,user01,37.48389568333334,127.01245835
6748,6748,6748,43400,1599282300,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599282300.jpeg,user01,1599282300.0,travel,user01,37.48440855555556,127.0115441
6749,6749,6749,43401,1599277500,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599277500.jpeg,user01,1599277500.0,travel,user01,37.48054125238096,127.01389101428568
6750,6750,6750,43402,1599278100,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599278100.jpeg,user01,1599278100.0,travel,user01,37.4824675,127.0129180090909
6751,6751,6751,43403,1599270060,study,../dataset_2020/user01-06/user01/1599269580/mfcc/1599270060.jpeg,user01,1599270060.0,study,user01,37.482414866666666,126.95627035
6752,6752,6752,43404,1599314160,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599314160.jpeg,user01,1599314160.0,travel,user01,37.48269923,126.95631758
6753,6753,6753,43405,1599276600,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599276600.jpeg,user01,1599276600.0,travel,user01,37.48185385833333,127.01212979166668
6754,6754,6754,43406,1599311220,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599311220.jpeg,user01,1599311220.0,travel,user01,37.489489515,127.03152768
6755,6755,6755,43407,1599313500,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599313500.jpeg,user01,1599313500.0,travel,user01,37.482213323809525,126.95556699999996
6756,6756,6756,43408,1599291840,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599291840.jpeg,user01,1599291840.0,travel,user01,37.48343302727273,127.01283479090912
6757,6757,6757,43409,1599276720,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599276720.jpeg,user01,1599276720.0,travel,user01,37.48209551818182,127.00933326363636
6758,6758,6758,43410,1599312840,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599312840.jpeg,user01,1599312840.0,travel,user01,37.476520435000005,126.981596865
6759,6759,6759,43411,1599277680,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599277680.jpeg,user01,1599277680.0,travel,user01,37.48126237142858,127.0120941857143
6760,6760,6760,43412,1599287160,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599287160.jpeg,user01,1599287160.0,travel,user01,37.485147700000006,127.01485811
6761,6761,6761,43414,1599276360,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599276360.jpeg,user01,1599276360.0,travel,user01,37.481871445454544,127.00951633636365
6762,6762,6762,43415,1599313800,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599313800.jpeg,user01,1599313800.0,travel,user01,37.48247486111112,126.95622787222224
6763,6763,6763,43416,1599310620,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599310620.jpeg,user01,1599310620.0,travel,user01,37.482176115,127.012595325
6764,6764,6764,43417,1599312720,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599312720.jpeg,user01,1599312720.0,travel,user01,37.474027345,126.99766976
6765,6765,6765,43418,1599292320,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599292320.jpeg,user01,1599292320.0,travel,user01,37.48404765,127.013712075
6766,6766,6766,43419,1599309300,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599309300.jpeg,user01,1599309300.0,travel,user01,37.48405044999999,127.01378964166668
6767,6767,6767,43420,1599275520,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599275520.jpeg,user01,1599275520.0,travel,user01,37.47778723,126.96140182
6768,6768,6768,43421,1599313620,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599313620.jpeg,user01,1599313620.0,travel,user01,37.48218079166667,126.95606459166667
6769,6769,6769,43422,1599274800,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599274800.jpeg,user01,1599274800.0,travel,user01,37.4820585952381,126.95525710476188
6770,6770,6770,43423,1599312300,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599312300.jpeg,user01,1599312300.0,travel,user01,37.484794068421046,127.03580186842105
6771,6771,6771,43424,1599270540,study,../dataset_2020/user01-06/user01/1599269580/mfcc/1599270540.jpeg,user01,1599270540.0,study,user01,37.48241232,126.95626579
6772,6772,6772,43425,1599313260,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599313260.jpeg,user01,1599313260.0,travel,user01,37.48098755,126.955285775
6773,6773,6773,43426,1599275640,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599275640.jpeg,user01,1599275640.0,travel,user01,37.47562176,126.971809775
6774,6774,6774,43427,1599287100,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599287100.jpeg,user01,1599287100.0,travel,user01,37.48512635,127.01488577
6775,6775,6775,43428,1599275400,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599275400.jpeg,user01,1599275400.0,travel,user01,37.478421725,126.958088105
6776,6776,6776,43429,1599311100,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599311100.jpeg,user01,1599311100.0,travel,user01,37.4879329,127.02772138
6777,6777,6777,43433,1599270480,study,../dataset_2020/user01-06/user01/1599269580/mfcc/1599270480.jpeg,user01,1599270480.0,study,user01,37.48237754285714,126.9562522
6778,6778,6778,43434,1599286140,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599286140.jpeg,user01,1599286140.0,travel,user01,37.48559077272728,127.01421279999998
6779,6779,6779,43435,1599276540,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599276540.jpeg,user01,1599276540.0,travel,user01,37.481861466666665,127.01006038333334
6780,6780,6780,43436,1599286620,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599286620.jpeg,user01,1599286620.0,travel,user01,37.485457625,127.014697985
6781,6781,6781,43437,1599313140,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599313140.jpeg,user01,1599313140.0,travel,user01,37.478101545,126.96124953499996
6782,6782,6782,43438,1599292080,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599292080.jpeg,user01,1599292080.0,travel,user01,37.48422859166666,127.01323753333334
6783,6783,6783,43439,1599276660,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599276660.jpeg,user01,1599276660.0,travel,user01,37.48194840833333,127.01028409166668
6784,6784,6784,43440,1599269820,study,../dataset_2020/user01-06/user01/1599269580/mfcc/1599269820.jpeg,user01,1599269820.0,study,user01,37.48243646666667,126.9562795
6785,6785,6785,43441,1599286800,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599286800.jpeg,user01,1599286800.0,travel,user01,37.485118185,127.0149856
6786,6786,6786,43442,1599277560,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599277560.jpeg,user01,1599277560.0,travel,user01,37.480485355,127.013577575
6787,6787,6787,43443,1599312540,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599312540.jpeg,user01,1599312540.0,travel,user01,37.48018725,127.01200672999995
6788,6788,6788,43444,1599269700,study,../dataset_2020/user01-06/user01/1599269580/mfcc/1599269700.jpeg,user01,1599269700.0,study,user01,37.4824362,126.95627890000002
6789,6789,6789,43445,1599314040,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599314040.jpeg,user01,1599314040.0,travel,user01,37.482696447368426,126.95635082105264
6790,6790,6790,43446,1599270420,study,../dataset_2020/user01-06/user01/1599269580/mfcc/1599270420.jpeg,user01,1599270420.0,study,user01,37.48238108333333,126.95626508333334
6791,6791,6791,43447,1599286020,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599286020.jpeg,user01,1599286020.0,travel,user01,37.48636080833334,127.01436034166667
6792,6792,6792,43448,1599310500,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599310500.jpeg,user01,1599310500.0,travel,user01,37.48208037500001,127.01776667
6793,6793,6793,43449,1599310020,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599310020.jpeg,user01,1599310020.0,travel,user01,37.48177115238095,127.01337526190476
6794,6794,6794,43450,1599313440,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599313440.jpeg,user01,1599313440.0,travel,user01,37.482383280952384,126.9549469809524
6795,6795,6795,43452,1599313680,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599313680.jpeg,user01,1599313680.0,travel,user01,37.482557923076925,126.95632845384615
6796,6796,6796,43453,1599285720,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599285720.jpeg,user01,1599285720.0,travel,user01,37.48286895,127.01839379999996
6797,6797,6797,43454,1599282360,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599282360.jpeg,user01,1599282360.0,travel,user01,37.48429886190476,127.01141821428573
6798,6798,6798,43455,1599312240,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599312240.jpeg,user01,1599312240.0,travel,user01,37.485630315,127.041909765
6799,6799,6799,43456,1599270840,study,../dataset_2020/user01-06/user01/1599269580/mfcc/1599270840.jpeg,user01,1599270840.0,study,user01,37.48240415,126.9562631
6800,6800,6800,43457,1599269640,study,../dataset_2020/user01-06/user01/1599269580/mfcc/1599269640.jpeg,user01,1599269640.0,study,user01,37.48243486666667,126.95627566666668
6801,6801,6801,43458,1599275580,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599275580.jpeg,user01,1599275580.0,travel,user01,37.47591984,126.96711933
6802,6802,6802,43459,1599277440,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599277440.jpeg,user01,1599277440.0,travel,user01,37.48070594705882,127.0137717647059
6803,6803,6803,43460,1599277980,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599277980.jpeg,user01,1599277980.0,travel,user01,37.481005095238096,127.01322648095235
6804,6804,6804,43461,1599276240,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599276240.jpeg,user01,1599276240.0,travel,user01,37.48209838333334,127.00927733333334
6805,6805,6805,43463,1599291600,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599291600.jpeg,user01,1599291600.0,travel,user01,37.48351011538461,127.0127780153846
6806,6806,6806,43464,1599313320,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599313320.jpeg,user01,1599313320.0,travel,user01,37.48256568461538,126.95391077692308
6807,6807,6807,43465,1599310740,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599310740.jpeg,user01,1599310740.0,travel,user01,37.484950805,127.015883225
6808,6808,6808,43466,1599269940,study,../dataset_2020/user01-06/user01/1599269580/mfcc/1599269940.jpeg,user01,1599269940.0,study,user01,37.482434266666665,126.95627525000002
6809,6809,6809,43467,1599291900,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599291900.jpeg,user01,1599291900.0,travel,user01,37.48397583333334,127.01339706666666
6810,6810,6810,43468,1599311520,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599311520.jpeg,user01,1599311520.0,travel,user01,37.49618351,127.052453565
6811,6811,6811,43469,1599292260,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599292260.jpeg,user01,1599292260.0,travel,user01,37.48403306666667,127.013775375
6812,6812,6812,43471,1599275820,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599275820.jpeg,user01,1599275820.0,travel,user01,37.474574745000005,126.9902378
6813,6813,6813,43472,1599274920,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599274920.jpeg,user01,1599274920.0,travel,user01,37.4825052368421,126.95446725789472
6814,6814,6814,43473,1599313860,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599313860.jpeg,user01,1599313860.0,travel,user01,37.48260252000001,126.95642429
6815,6815,6815,43474,1599271140,study,../dataset_2020/user01-06/user01/1599269580/mfcc/1599271140.jpeg,user01,1599271140.0,study,user01,37.48242121666667,126.95627948333332
6816,6816,6816,43475,1599270780,study,../dataset_2020/user01-06/user01/1599269580/mfcc/1599270780.jpeg,user01,1599270780.0,study,user01,37.48240625,126.9562632
6817,6817,6817,43476,1599270240,study,../dataset_2020/user01-06/user01/1599269580/mfcc/1599270240.jpeg,user01,1599270240.0,study,user01,37.48240216666666,126.9562736
6818,6818,6818,43477,1599275880,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599275880.jpeg,user01,1599275880.0,travel,user01,37.47414581000001,126.99936426999996
6819,6819,6819,43478,1599276900,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599276900.jpeg,user01,1599276900.0,travel,user01,37.48185385833333,127.01212979166668
6820,6820,6820,43479,1599310440,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599310440.jpeg,user01,1599310440.0,travel,user01,37.481260385,127.01551755500002
6821,6821,6821,43480,1599275700,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599275700.jpeg,user01,1599275700.0,travel,user01,37.476424645,126.97689172500002
6822,6822,6822,43481,1599278160,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599278160.jpeg,user01,1599278160.0,travel,user01,37.483019855,127.01275557
6823,6823,6823,43482,1599314340,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599314340.jpeg,user01,1599314340.0,travel,user01,37.482611395000006,126.956186695
6824,6824,6824,43484,1599312480,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599312480.jpeg,user01,1599312480.0,travel,user01,37.48100034000001,127.01390235499998
6825,6825,6825,43485,1599286680,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599286680.jpeg,user01,1599286680.0,travel,user01,37.485161655,127.014964605
6826,6826,6826,43486,1599285600,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599285600.jpeg,user01,1599285600.0,travel,user01,37.48431648571428,127.01661554285712
6827,6827,6827,43487,1599282480,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599282480.jpeg,user01,1599282480.0,travel,user01,37.484192755,127.01152708
6828,6828,6828,43488,1599275760,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599275760.jpeg,user01,1599275760.0,travel,user01,37.47563164,126.98626400500004
6829,6829,6829,43489,1599276180,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599276180.jpeg,user01,1599276180.0,travel,user01,37.481979925,127.00966885833334
6830,6830,6830,43490,1599311760,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599311760.jpeg,user01,1599311760.0,travel,user01,37.500206285,127.05605669
6831,6831,6831,43491,1599286740,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599286740.jpeg,user01,1599286740.0,travel,user01,37.485121525,127.014990185
6832,6832,6832,43493,1599277740,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599277740.jpeg,user01,1599277740.0,travel,user01,37.4819408,127.0123535
6833,6833,6833,43494,1599282120,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599282120.jpeg,user01,1599282120.0,travel,user01,37.48389464166666,127.01167583333334
6834,6834,6834,43495,1599310260,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599310260.jpeg,user01,1599310260.0,travel,user01,37.48098565000001,127.0130102
6835,6835,6835,43496,1599292020,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599292020.jpeg,user01,1599292020.0,travel,user01,37.4841301,127.01374789166668
6836,6836,6836,43497,1599285900,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599285900.jpeg,user01,1599285900.0,travel,user01,37.482293575,127.01805824999995
6837,6837,6837,43498,1599275460,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599275460.jpeg,user01,1599275460.0,travel,user01,37.478100385,126.95989203499998
6838,6838,6838,43499,1599282420,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599282420.jpeg,user01,1599282420.0,travel,user01,37.48422434999999,127.01150771500002
6839,6839,6839,43500,1599277140,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599277140.jpeg,user01,1599277140.0,travel,user01,37.48209551818182,127.00933326363636
6840,6840,6840,43501,1599313200,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599313200.jpeg,user01,1599313200.0,travel,user01,37.479327795,126.95820648499998
6841,6841,6841,43503,1599269760,study,../dataset_2020/user01-06/user01/1599269580/mfcc/1599269760.jpeg,user01,1599269760.0,study,user01,37.48243655,126.95627806666668
6842,6842,6842,43505,1599277080,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599277080.jpeg,user01,1599277080.0,travel,user01,37.4819408,127.0123535
6843,6843,6843,43506,1599312360,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599312360.jpeg,user01,1599312360.0,travel,user01,37.483928430000006,127.02951322
6844,6844,6844,43507,1599311640,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599311640.jpeg,user01,1599311640.0,travel,user01,37.497975725,127.05218127
6845,6845,6845,43509,1599286560,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599286560.jpeg,user01,1599286560.0,travel,user01,37.485506642105264,127.01460576315787
6846,6846,6846,43511,1599276120,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599276120.jpeg,user01,1599276120.0,travel,user01,37.48112434285714,127.01342702857144
6847,6847,6847,43512,1599309840,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599309840.jpeg,user01,1599309840.0,travel,user01,37.48323853636364,127.01281878181818
6848,6848,6848,43513,1599277620,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599277620.jpeg,user01,1599277620.0,travel,user01,37.48061174761905,127.01428142380952
6849,6849,6849,43514,1599287220,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599287220.jpeg,user01,1599287220.0,travel,user01,37.48515597000001,127.01485710999998
6850,6850,6850,43515,1599271020,study,../dataset_2020/user01-06/user01/1599269580/mfcc/1599271020.jpeg,user01,1599271020.0,study,user01,37.4824154,126.95627487142858
6851,6851,6851,43516,1599277260,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599277260.jpeg,user01,1599277260.0,travel,user01,37.48201144166666,127.00905362500002
6852,6852,6852,43517,1599276780,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599276780.jpeg,user01,1599276780.0,travel,user01,37.48209838333334,127.00927733333332
6853,6853,6853,43518,1599314100,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599314100.jpeg,user01,1599314100.0,travel,user01,37.48270751578947,126.95628335789476
6854,6854,6854,43519,1599282000,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599282000.jpeg,user01,1599282000.0,travel,user01,37.48463900714286,127.01163325714286
6855,6855,6855,43520,1599292440,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599292440.jpeg,user01,1599292440.0,travel,user01,37.48405078333334,127.013693525
6856,6856,6856,43521,1599311040,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599311040.jpeg,user01,1599311040.0,travel,user01,37.487104555,127.02413361
6857,6857,6857,43522,1599309480,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599309480.jpeg,user01,1599309480.0,travel,user01,37.48404721666667,127.01367716666664
6858,6858,6858,43523,1599310200,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599310200.jpeg,user01,1599310200.0,travel,user01,37.48079819473684,127.01425486842106
6859,6859,6859,43524,1599311400,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599311400.jpeg,user01,1599311400.0,travel,user01,37.493396395000005,127.043811165
6860,6860,6860,43525,1599291780,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599291780.jpeg,user01,1599291780.0,travel,user01,37.48319339333334,127.01238548
6861,6861,6861,43526,1599313560,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599313560.jpeg,user01,1599313560.0,travel,user01,37.48224834999999,126.95604966111112
6862,6862,6862,43527,1599313080,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599313080.jpeg,user01,1599313080.0,travel,user01,37.476434655,126.96546028499998
6863,6863,6863,43528,1599270120,study,../dataset_2020/user01-06/user01/1599269580/mfcc/1599270120.jpeg,user01,1599270120.0,study,user01,37.4824178,126.95627505
6864,6864,6864,43529,1599286980,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599286980.jpeg,user01,1599286980.0,travel,user01,37.485081578947366,127.01493356842109
6865,6865,6865,43530,1599310560,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599310560.jpeg,user01,1599310560.0,travel,user01,37.48185737,127.016866315
6866,6866,6866,43531,1599312960,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599312960.jpeg,user01,1599312960.0,travel,user01,37.4758216,126.97133944499998
6867,6867,6867,43532,1599312600,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599312600.jpeg,user01,1599312600.0,travel,user01,37.47646629,127.00442846000004
6868,6868,6868,43533,1599277380,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599277380.jpeg,user01,1599277380.0,travel,user01,37.48141915,127.01101125
6869,6869,6869,43534,1599312060,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599312060.jpeg,user01,1599312060.0,travel,user01,37.49308851052632,127.0474377263158
6870,6870,6870,43535,1599277800,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599277800.jpeg,user01,1599277800.0,travel,user01,37.480969975,127.0129014
6871,6871,6871,43536,1599292560,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599292560.jpeg,user01,1599292560.0,travel,user01,37.48405029999999,127.01369608333334
6872,6872,6872,43537,1599275340,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599275340.jpeg,user01,1599275340.0,travel,user01,37.4804688,126.95560921
6873,6873,6873,43538,1599286500,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599286500.jpeg,user01,1599286500.0,travel,user01,37.48551749411765,127.01459476470588
6874,6874,6874,43539,1599285840,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599285840.jpeg,user01,1599285840.0,travel,user01,37.483444325,127.01872935
6875,6875,6875,43540,1599275280,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599275280.jpeg,user01,1599275280.0,travel,user01,37.48167088,126.953735635
6876,6876,6876,43541,1599311700,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599311700.jpeg,user01,1599311700.0,travel,user01,37.499573095,127.0538555
6877,6877,6877,43543,1599292380,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599292380.jpeg,user01,1599292380.0,travel,user01,37.48405128333333,127.013692225
6878,6878,6878,43544,1599274860,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599274860.jpeg,user01,1599274860.0,travel,user01,37.48239162857144,126.95453633809524
6879,6879,6879,43545,1599310920,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599310920.jpeg,user01,1599310920.0,travel,user01,37.486856535,127.02288797
6880,6880,6880,43546,1599282540,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599282540.jpeg,user01,1599282540.0,travel,user01,37.48368166190476,127.01169848571432
6881,6881,6881,43547,1599309420,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599309420.jpeg,user01,1599309420.0,travel,user01,37.48423365000001,127.01275778333331
6882,6882,6882,43548,1599278040,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599278040.jpeg,user01,1599278040.0,travel,user01,37.48169436190476,127.01307603809524
6883,6883,6883,43549,1599287340,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599287340.jpeg,user01,1599287340.0,travel,user01,37.485203575,127.01485637
6884,6884,6884,43550,1599270300,study,../dataset_2020/user01-06/user01/1599269580/mfcc/1599270300.jpeg,user01,1599270300.0,study,user01,37.482414490909086,126.9562566818182
6885,6885,6885,43551,1599285660,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599285660.jpeg,user01,1599285660.0,travel,user01,37.48286895,127.01839379999996
6886,6886,6886,43552,1599309720,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599309720.jpeg,user01,1599309720.0,travel,user01,37.48341839090909,127.01246450909092
6887,6887,6887,43553,1599310800,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599310800.jpeg,user01,1599310800.0,travel,user01,37.48610888,127.02055070500003
6888,6888,6888,43555,1599286920,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599286920.jpeg,user01,1599286920.0,travel,user01,37.48511686,127.014998845
6889,6889,6889,43556,1599313980,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599313980.jpeg,user01,1599313980.0,travel,user01,37.482669085,126.95642321500002
6890,6890,6890,43557,1599291720,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599291720.jpeg,user01,1599291720.0,travel,user01,37.48335137142857,127.01241169047618
6891,6891,6891,43558,1599287280,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599287280.jpeg,user01,1599287280.0,travel,user01,37.48519430555555,127.01489441666664
6892,6892,6892,43560,1599276840,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599276840.jpeg,user01,1599276840.0,travel,user01,37.481979925,127.00966885833334
6893,6893,6893,43561,1599269880,study,../dataset_2020/user01-06/user01/1599269580/mfcc/1599269880.jpeg,user01,1599269880.0,study,user01,37.48243643333333,126.95627771666666
6894,6894,6894,43562,1599309360,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599309360.jpeg,user01,1599309360.0,travel,user01,37.48410658181818,127.01364406363636
6895,6895,6895,43563,1599292740,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599292740.jpeg,user01,1599292740.0,travel,user01,37.48405029999999,127.01369589999996
6896,6896,6896,43564,1599287040,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599287040.jpeg,user01,1599287040.0,travel,user01,37.485105335,127.01492232499996
6897,6897,6897,43565,1599314220,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599314220.jpeg,user01,1599314220.0,travel,user01,37.482710065,126.95631756
6898,6898,6898,43566,1599282180,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599282180.jpeg,user01,1599282180.0,travel,user01,37.48389804545455,127.01150348181818
6899,6899,6899,43567,1599276420,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599276420.jpeg,user01,1599276420.0,travel,user01,37.48206686666667,127.00989256666668
6900,6900,6900,43568,1599277320,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599277320.jpeg,user01,1599277320.0,travel,user01,37.48189298333333,127.00944515000002
6901,6901,6901,43569,1599274980,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599274980.jpeg,user01,1599274980.0,travel,user01,37.482634035,126.95475121500002
6902,6902,6902,43570,1599312000,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599312000.jpeg,user01,1599312000.0,travel,user01,37.49447545,127.04720607000002
6903,6903,6903,43571,1599270660,study,../dataset_2020/user01-06/user01/1599269580/mfcc/1599270660.jpeg,user01,1599270660.0,study,user01,37.48239793333334,126.95625798333332
6904,6904,6904,43572,1599311460,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599311460.jpeg,user01,1599311460.0,travel,user01,37.49479701,127.04810805
6905,6905,6905,43573,1599291660,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599291660.jpeg,user01,1599291660.0,travel,user01,37.483716529411765,127.01268333529411
6906,6906,6906,43574,1599312900,travel,../dataset_2020/user01-06/user01/1599269580/mfcc/1599312900.jpeg,user01,1599312900.0,travel,user01,37.47640985,126.97474592999995
